time,well,iptg,strain,rbs,temp,OD600,fluor,GFP_high,GFP_low
25200.0,B4,0.01875,GFP75,RBS0.125,37.03333333333333,0.5725583092619976,GFP,45403.0,282.0
25200.0,B6,0.01875,GFP25,RBS2,37.03333333333333,0.47215833825369674,GFP,46607.0,292.0
25200.0,B7,0.01875,GFP25,RBS0.25,37.03333333333333,0.8607583300520977,GFP,38208.0,240.0
25200.0,B8,0.01875,GFP10,RBS2,37.03333333333333,0.8693583266188701,GFP,26799.0,168.0
25200.0,B9,0.01875,GFP10,RBS0.125,37.03333333333333,0.8121583120276531,GFP,12903.0,81.0
25200.0,B10,0.01875,GFP25,RBS1,37.03333333333333,0.803158308689793,GFP,44342.0,283.0
25200.0,C2,0.01875,GFP50,RBS0.125,37.03333333333333,0.8801583306243023,GFP,61355.0,402.0
25200.0,C3,0.01875,GFP25,RBS0.5,37.03333333333333,0.6422583119322857,GFP,48099.0,310.0
25200.0,C4,0.01875,GFP50,RBS2,37.03333333333333,0.5908583061148723,GFP,inf,557.0
25200.0,C5,0.01875,GFP25,RBS4,37.03333333333333,0.7396583215643963,GFP,59566.0,388.0
25200.0,C6,0.01875,GFP75,RBS2,37.03333333333333,0.5683583275725445,GFP,inf,855.0
25200.0,C8,0.01875,GFP75,RBS4,37.03333333333333,0.569958354656895,GFP,inf,905.0
25200.0,C9,0.01875,GFP25,RBS0.125,37.03333333333333,0.8360583440711101,GFP,45670.0,293.0
25200.0,C10,0.01875,GFP10,RBS4,37.03333333333333,0.5277583257605633,GFP,3113.0,19.0
25200.0,C11,0.01875,GFP10,RBS0.5,37.03333333333333,0.8637583510329326,GFP,4634.0,28.0
25200.0,D2,0.01875,GFP75,RBS0.5,37.03333333333333,0.7736583606650432,GFP,inf,817.0
25200.0,D4,0.01875,GFP50,RBS1,37.03333333333333,0.5755583302428325,GFP,inf,485.0
25200.0,D5,0.01875,GFP50,RBS4,37.03333333333333,0.5155583278586467,GFP,inf,765.0
25200.0,D6,0.01875,GFP50,RBS0.125,37.03333333333333,0.8963583366324505,GFP,61160.0,399.0
25200.0,D7,0.01875,GFP10,RBS0.125,37.03333333333333,0.8767583624770244,GFP,12848.0,81.0
25200.0,D8,0.01875,GFP25,RBS4,37.03333333333333,0.73125835818549,GFP,59907.0,394.0
25200.0,D9,0.01875,GFP75,RBS0.25,37.03333333333333,0.7447583333899578,GFP,inf,545.0
25200.0,D10,0.01875,GFP10,RBS1,37.03333333333333,0.8823583380629619,GFP,19283.0,121.0
25200.0,D11,0.01875,GFP75,RBS2,37.03333333333333,0.5363583223273357,GFP,inf,813.0
25200.0,E2,0.01875,GFP10,RBS0.5,37.03333333333333,0.8904583112647136,GFP,4434.0,29.0
25200.0,E3,0.01875,GFP25,RBS0.125,37.03333333333333,0.8491583125044903,GFP,41063.0,264.0
25200.0,E5,0.01875,GFP50,RBS4,37.03333333333333,0.4563583390166362,GFP,inf,594.0
25200.0,E6,0.01875,GFP50,RBS0.25,37.03333333333333,0.5903583423544964,GFP,inf,719.0
25200.0,E7,0.01875,GFP25,RBS0.25,37.03333333333333,0.880658353989323,GFP,37377.0,239.0
25200.0,E8,0.01875,GFP50,RBS1,37.03333333333333,0.5864583508421978,GFP,59769.0,394.0
25200.0,E10,0.01875,GFP75,RBS0.25,37.03333333333333,0.7270583168913921,GFP,inf,502.0
25200.0,E11,0.01875,GFP50,RBS2,37.03333333333333,0.5676583306243023,GFP,inf,457.0
25200.0,F2,0.01875,GFP25,RBS0.5,37.03333333333333,0.5493583337714275,GFP,58578.0,386.0
25200.0,F3,0.01875,GFP25,RBS1,37.03333333333333,0.8271583573271831,GFP,45639.0,293.0
25200.0,F4,0.01875,GFP10,RBS2,37.03333333333333,0.9090582982947429,GFP,27324.0,173.0
25200.0,F5,0.01875,GFP50,RBS0.5,37.03333333333333,0.6076583520819744,GFP,inf,778.0
25200.0,F6,0.01875,GFP75,RBS0.125,37.03333333333333,0.5580583469321331,GFP,26297.0,167.0
25200.0,F7,0.01875,GFP25,RBS2,37.03333333333333,0.49835833472510177,GFP,58135.0,384.0
25200.0,F11,0.01875,GFP10,RBS0.25,37.03333333333333,0.771658326809605,GFP,43816.0,284.0
25200.0,G3,0.01875,GFP75,RBS1,37.03333333333333,0.8802583472182354,GFP,inf,1037.0
25200.0,G4,0.01875,GFP10,RBS4,37.03333333333333,0.5557583228995403,GFP,4706.0,29.0
25200.0,G5,0.01875,GFP50,RBS0.5,37.03333333333333,0.6233583347251018,GFP,inf,1022.0
25200.0,G6,0.01875,GFP75,RBS4,37.03333333333333,0.7594583289076885,GFP,inf,1334.0
25200.0,G7,0.01875,GFP10,RBS0.25,37.03333333333333,0.7783583061148723,GFP,47110.0,305.0
25200.0,G9,0.01875,GFP75,RBS1,37.03333333333333,0.7916583077361187,GFP,inf,677.0
25200.0,G10,0.01875,GFP75,RBS0.5,37.03333333333333,1.0213583366324503,GFP,inf,1097.0
25200.0,G11,0.01875,GFP50,RBS0.25,37.03333333333333,0.659158314888676,GFP,inf,1078.0
26100.0,B3,0.01875,GFP10,RBS1,37.06666666666667,0.9035916881014904,GFP,15915.583333333334,98.16666666666667
26100.0,B4,0.01875,GFP75,RBS0.125,37.06666666666667,0.6041916565348705,GFP,45919.583333333336,285.1666666666667
26100.0,B6,0.01875,GFP25,RBS2,37.06666666666667,0.5202916817118725,GFP,45693.583333333336,288.1666666666667
26100.0,B7,0.01875,GFP25,RBS0.25,37.06666666666667,0.8723916963984569,GFP,38229.583333333336,240.16666666666666
26100.0,B8,0.01875,GFP10,RBS2,37.06666666666667,0.8823916868617138,GFP,26951.583333333332,167.16666666666666
26100.0,B9,0.01875,GFP10,RBS0.125,37.06666666666667,0.8255916790415844,GFP,12939.583333333334,80.16666666666667
26100.0,B10,0.01875,GFP25,RBS1,37.06666666666667,0.8173916892458996,GFP,44074.583333333336,281.1666666666667
26100.0,C2,0.01875,GFP50,RBS0.125,37.06666666666667,0.8901916698863109,GFP,inf,403.1666666666667
26100.0,C3,0.01875,GFP25,RBS0.5,37.06666666666667,0.6678916768481334,GFP,48263.583333333336,312.1666666666667
26100.0,C4,0.01875,GFP50,RBS2,37.06666666666667,0.6116916493823131,GFP,inf,555.1666666666666
26100.0,C5,0.01875,GFP25,RBS4,37.06666666666667,0.7697916583468517,GFP,58796.583333333336,387.1666666666667
26100.0,C6,0.01875,GFP75,RBS2,37.06666666666667,0.5829916552950939,GFP,inf,845.1666666666666
26100.0,C8,0.01875,GFP75,RBS4,37.06666666666667,0.5726916746546825,GFP,inf,906.1666666666666
26100.0,C9,0.01875,GFP25,RBS0.125,37.06666666666667,0.849091644709309,GFP,45736.583333333336,293.1666666666667
26100.0,C10,0.01875,GFP10,RBS4,37.06666666666667,0.5595916466166576,GFP,3124.5833333333335,20.166666666666668
26100.0,C11,0.01875,GFP10,RBS0.5,37.06666666666667,0.8763916449000438,GFP,4633.583333333333,29.166666666666668
26100.0,D2,0.01875,GFP75,RBS0.5,37.06666666666667,0.7845916704585155,GFP,inf,818.1666666666666
26100.0,D4,0.01875,GFP50,RBS1,37.06666666666667,0.5986916379382213,GFP,inf,481.1666666666667
26100.0,D5,0.01875,GFP50,RBS4,37.06666666666667,0.5388916687419018,GFP,inf,757.1666666666666
26100.0,D6,0.01875,GFP50,RBS0.125,37.06666666666667,0.9024916247775158,GFP,61301.583333333336,400.1666666666667
26100.0,D7,0.01875,GFP10,RBS0.125,37.06666666666667,0.8883916692187389,GFP,12951.583333333334,79.16666666666667
26100.0,D8,0.01875,GFP25,RBS4,37.06666666666667,0.7594916777064403,GFP,59549.583333333336,393.1666666666667
26100.0,D9,0.01875,GFP75,RBS0.25,37.06666666666667,0.7600916580607494,GFP,inf,546.1666666666666
26100.0,D10,0.01875,GFP10,RBS1,37.06666666666667,0.89079165024062,GFP,19203.583333333332,121.16666666666667
26100.0,D11,0.01875,GFP75,RBS2,37.06666666666667,0.5536916808535656,GFP,inf,801.1666666666666
