,gfp_copy,codon,bind_rate,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,cellularProtein_max,cellularProtein_norm
138,20,0.7,1000.0,748.0,2.0,45.0,1747.6666666666667,2.3333333333333335,20.0,100.0,1021.0,498.3333333333333,1048.3333333333333,0.9739268680445152
139,20,0.7,3000.0,739.3333333333334,10.666666666666666,119.66666666666667,1730.6666666666667,19.333333333333332,20.0,100.0,3060.0,491.6666666666667,3074.3333333333335,0.9953377426000216
140,20,0.7,10000.0,712.0,38.0,372.0,1688.0,62.0,20.0,99.33333333333333,9761.666666666666,466.0,9761.666666666666,1.0
141,20,0.7,30000.0,645.0,105.0,993.0,1599.6666666666667,150.33333333333334,20.0,100.0,25492.333333333332,414.6666666666667,25492.333333333332,1.0
142,20,0.7,100000.0,538.0,212.0,2279.0,1427.3333333333333,322.6666666666667,20.0,98.66666666666667,55834.666666666664,278.6666666666667,56203.333333333336,0.9934404839570606
143,20,0.7,300000.0,434.3333333333333,315.6666666666667,3210.3333333333335,1281.3333333333333,468.6666666666667,20.0,97.33333333333333,78144.33333333333,134.33333333333334,78852.0,0.991025380882328
144,20,0.9,1000.0,743.3333333333334,6.666666666666667,41.333333333333336,1737.0,13.0,20.0,100.0,1018.3333333333334,495.3333333333333,1054.5,0.9657025446499131
145,20,0.9,3000.0,739.6666666666666,10.333333333333334,118.33333333333333,1727.6666666666667,22.333333333333332,20.0,100.0,3023.6666666666665,490.6666666666667,3033.6666666666665,0.9967036589385782
146,20,0.9,10000.0,707.3333333333334,42.666666666666664,377.3333333333333,1687.3333333333333,62.666666666666664,20.0,99.66666666666667,9676.0,469.0,9742.666666666666,0.993157246475982
147,20,0.9,30000.0,654.3333333333334,95.66666666666667,997.3333333333334,1585.0,165.0,20.0,98.66666666666667,25365.333333333332,413.6666666666667,25454.666666666668,0.9964904929024146
148,20,0.9,100000.0,515.6666666666666,234.33333333333334,2247.3333333333335,1402.3333333333333,347.6666666666667,20.0,98.0,55904.333333333336,265.3333333333333,56153.333333333336,0.9955657129288852
149,20,0.9,300000.0,440.6666666666667,309.3333333333333,3232.0,1227.6666666666667,522.3333333333334,20.0,98.33333333333333,78350.0,125.0,78866.66666666667,0.9934488588334741
150,40,0.1,1000.0,743.0,7.0,174.0,1746.0,4.0,40.0,100.0,1032.6666666666667,496.3333333333333,1048.6666666666667,0.9847425301970757
151,40,0.1,3000.0,736.6666666666666,13.333333333333334,498.0,1730.6666666666667,19.333333333333332,40.0,100.0,3004.3333333333335,489.0,3092.6666666666665,0.9714378098728175
152,40,0.1,10000.0,703.0,47.0,1525.0,1700.3333333333333,49.666666666666664,40.0,99.66666666666667,9675.333333333334,468.3333333333333,9728.333333333334,0.9945519958882988
153,40,0.1,30000.0,634.6666666666666,115.33333333333333,3961.6666666666665,1586.6666666666667,163.33333333333334,40.0,99.0,25196.666666666668,409.3333333333333,25453.666666666668,0.9899032228493603
