,species,protein,codon_comp,tRNA_prop,tRNA_charging_rate
69117,proteinX,5047.75,16,2,1000000.0
69118,ATA_charged,97.8,17,2,1000000.0
69119,ATA_uncharged,0.2,17,2,1000000.0
69120,TTT_charged,2.0,17,2,1000000.0
69121,TTT_uncharged,0.0,17,2,1000000.0
69122,__proteinX_rbs,95.4,17,2,1000000.0
69123,__ribosome,4.8,17,2,1000000.0
69124,proteinX,4795.4,17,2,1000000.0
69125,ATA_charged,97.33333333333333,18,2,1000000.0
69126,ATA_uncharged,0.6666666666666666,18,2,1000000.0
69127,TTT_charged,2.0,18,2,1000000.0
69128,TTT_uncharged,0.0,18,2,1000000.0
69129,__proteinX_rbs,93.33333333333333,18,2,1000000.0
69130,__ribosome,5.666666666666667,18,2,1000000.0
69131,proteinX,4578.0,18,2,1000000.0
69132,ATA_charged,97.33333333333333,19,2,1000000.0
69133,ATA_uncharged,0.6666666666666666,19,2,1000000.0
69134,TTT_charged,2.0,19,2,1000000.0
69135,TTT_uncharged,0.0,19,2,1000000.0
69136,__proteinX_rbs,94.33333333333333,19,2,1000000.0
69137,__ribosome,6.0,19,2,1000000.0
69138,proteinX,4370.0,19,2,1000000.0
69139,ATA_charged,97.66666666666667,20,2,1000000.0
69140,ATA_uncharged,0.3333333333333333,20,2,1000000.0
69141,TTT_charged,1.6666666666666667,20,2,1000000.0
69142,TTT_uncharged,0.3333333333333333,20,2,1000000.0
69143,__proteinX_rbs,97.0,20,2,1000000.0
69144,__ribosome,4.666666666666667,20,2,1000000.0
69145,proteinX,4178.333333333333,20,2,1000000.0
69146,ATA_charged,97.66666666666667,21,2,1000000.0
69147,ATA_uncharged,0.3333333333333333,21,2,1000000.0
69148,TTT_charged,2.0,21,2,1000000.0
69149,TTT_uncharged,0.0,21,2,1000000.0
69150,__proteinX_rbs,96.33333333333333,21,2,1000000.0
69151,__ribosome,3.6666666666666665,21,2,1000000.0
69152,proteinX,4004.3333333333335,21,2,1000000.0
69153,ATA_charged,97.5,22,2,1000000.0
69154,ATA_uncharged,0.5,22,2,1000000.0
69155,TTT_charged,1.75,22,2,1000000.0
69156,TTT_uncharged,0.25,22,2,1000000.0
69157,__proteinX_rbs,96.5,22,2,1000000.0
69158,__ribosome,2.5,22,2,1000000.0
69159,proteinX,3840.5,22,2,1000000.0
69160,ATA_charged,97.0,23,2,1000000.0
69161,ATA_uncharged,1.0,23,2,1000000.0
69162,TTT_charged,2.0,23,2,1000000.0
69163,TTT_uncharged,0.0,23,2,1000000.0
69164,__proteinX_rbs,97.0,23,2,1000000.0
69165,__ribosome,3.0,23,2,1000000.0
69166,proteinX,3696.0,23,2,1000000.0
69167,ATA_charged,98.0,24,2,1000000.0
69168,ATA_uncharged,0.0,24,2,1000000.0
69169,TTT_charged,2.0,24,2,1000000.0
69170,TTT_uncharged,0.0,24,2,1000000.0
69171,__proteinX_rbs,93.0,24,2,1000000.0
69172,__ribosome,3.5,24,2,1000000.0
69173,proteinX,3597.0,24,2,1000000.0
69174,ATA_charged,97.5,25,2,1000000.0
69175,ATA_uncharged,0.5,25,2,1000000.0
69176,TTT_charged,1.75,25,2,1000000.0
69177,TTT_uncharged,0.25,25,2,1000000.0
69178,__proteinX_rbs,91.5,25,2,1000000.0
69179,__ribosome,2.75,25,2,1000000.0
69180,proteinX,3456.75,25,2,1000000.0
69181,ATA_charged,98.0,26,2,1000000.0
69182,ATA_uncharged,0.0,26,2,1000000.0
69183,TTT_charged,1.5,26,2,1000000.0
69184,TTT_uncharged,0.5,26,2,1000000.0
69185,__proteinX_rbs,89.5,26,2,1000000.0
69186,__ribosome,5.0,26,2,1000000.0
69187,proteinX,3351.5,26,2,1000000.0
69188,ATA_charged,98.0,27,2,1000000.0
69189,ATA_uncharged,0.0,27,2,1000000.0
69190,TTT_charged,2.0,27,2,1000000.0
69191,TTT_uncharged,0.0,27,2,1000000.0
69192,__proteinX_rbs,87.0,27,2,1000000.0
69193,__ribosome,5.0,27,2,1000000.0
69194,proteinX,3247.0,27,2,1000000.0
69195,ATA_charged,97.0,28,2,1000000.0
69196,ATA_uncharged,1.0,28,2,1000000.0
69197,TTT_charged,2.0,28,2,1000000.0
69198,TTT_uncharged,0.0,28,2,1000000.0
69199,__proteinX_rbs,95.5,28,2,1000000.0
69200,__ribosome,1.0,28,2,1000000.0
69201,proteinX,3132.5,28,2,1000000.0
69202,ATA_charged,97.0,30,2,1000000.0
69203,ATA_uncharged,1.0,30,2,1000000.0
69204,TTT_charged,2.0,30,2,1000000.0
69205,TTT_uncharged,0.0,30,2,1000000.0
69206,__proteinX_rbs,92.0,30,2,1000000.0
69207,__ribosome,5.0,30,2,1000000.0
69208,proteinX,2935.0,30,2,1000000.0
69209,ATA_charged,97.66666666666667,31,2,1000000.0
69210,ATA_uncharged,0.3333333333333333,31,2,1000000.0
69211,TTT_charged,1.6666666666666667,31,2,1000000.0
69212,TTT_uncharged,0.3333333333333333,31,2,1000000.0
69213,__proteinX_rbs,91.66666666666667,31,2,1000000.0
69214,__ribosome,4.333333333333333,31,2,1000000.0
69215,proteinX,2865.6666666666665,31,2,1000000.0
69216,ATA_charged,98.0,32,2,1000000.0
69217,ATA_uncharged,0.0,32,2,1000000.0
69218,TTT_charged,2.0,32,2,1000000.0
69219,TTT_uncharged,0.0,32,2,1000000.0
69220,__proteinX_rbs,96.0,32,2,1000000.0
69221,__ribosome,3.0,32,2,1000000.0
69222,proteinX,2787.0,32,2,1000000.0
69223,ATA_charged,98.0,33,2,1000000.0
69224,ATA_uncharged,0.0,33,2,1000000.0
69225,TTT_charged,2.0,33,2,1000000.0
69226,TTT_uncharged,0.0,33,2,1000000.0
69227,__proteinX_rbs,89.0,33,2,1000000.0
69228,__ribosome,4.0,33,2,1000000.0
69229,proteinX,2721.0,33,2,1000000.0
69230,ATA_charged,97.5,34,2,1000000.0
69231,ATA_uncharged,0.5,34,2,1000000.0
69232,TTT_charged,1.75,34,2,1000000.0
69233,TTT_uncharged,0.25,34,2,1000000.0
69234,__proteinX_rbs,94.25,34,2,1000000.0
69235,__ribosome,1.25,34,2,1000000.0
69236,proteinX,2628.0,34,2,1000000.0
69237,ATA_charged,97.0,35,2,1000000.0
69238,ATA_uncharged,1.0,35,2,1000000.0
69239,TTT_charged,2.0,35,2,1000000.0
69240,TTT_uncharged,0.0,35,2,1000000.0
69241,__proteinX_rbs,94.5,35,2,1000000.0
69242,__ribosome,3.0,35,2,1000000.0
69243,proteinX,2554.5,35,2,1000000.0
69244,ATA_charged,97.5,36,2,1000000.0
69245,ATA_uncharged,0.5,36,2,1000000.0
69246,TTT_charged,1.5,36,2,1000000.0
69247,TTT_uncharged,0.5,36,2,1000000.0
69248,__proteinX_rbs,92.5,36,2,1000000.0
69249,__ribosome,4.0,36,2,1000000.0
69250,proteinX,2480.0,36,2,1000000.0
69251,ATA_charged,97.75,37,2,1000000.0
69252,ATA_uncharged,0.25,37,2,1000000.0
69253,TTT_charged,2.0,37,2,1000000.0
69254,TTT_uncharged,0.0,37,2,1000000.0
69255,__proteinX_rbs,94.75,37,2,1000000.0
69256,__ribosome,2.75,37,2,1000000.0
69257,proteinX,2431.25,37,2,1000000.0
69258,ATA_charged,98.0,38,2,1000000.0
69259,ATA_uncharged,0.0,38,2,1000000.0
69260,TTT_charged,2.0,38,2,1000000.0
69261,TTT_uncharged,0.0,38,2,1000000.0
69262,__proteinX_rbs,93.0,38,2,1000000.0
69263,__ribosome,4.0,38,2,1000000.0
69264,proteinX,2379.0,38,2,1000000.0
69265,ATA_charged,98.0,39,2,1000000.0
69266,ATA_uncharged,0.0,39,2,1000000.0
69267,TTT_charged,1.5,39,2,1000000.0
69268,TTT_uncharged,0.5,39,2,1000000.0
69269,__proteinX_rbs,96.0,39,2,1000000.0
69270,__ribosome,2.5,39,2,1000000.0
69271,proteinX,2318.0,39,2,1000000.0
69272,ATA_charged,98.0,40,2,1000000.0
69273,ATA_uncharged,0.0,40,2,1000000.0
69274,TTT_charged,1.0,40,2,1000000.0
69275,TTT_uncharged,1.0,40,2,1000000.0
69276,__proteinX_rbs,96.0,40,2,1000000.0
69277,__ribosome,1.0,40,2,1000000.0
69278,proteinX,2242.0,40,2,1000000.0
69279,ATA_charged,97.5,41,2,1000000.0
69280,ATA_uncharged,0.5,41,2,1000000.0
69281,TTT_charged,1.5,41,2,1000000.0
69282,TTT_uncharged,0.5,41,2,1000000.0
69283,__proteinX_rbs,96.0,41,2,1000000.0
69284,__ribosome,3.5,41,2,1000000.0
69285,proteinX,2203.0,41,2,1000000.0
69286,ATA_charged,98.0,44,2,1000000.0
69287,ATA_uncharged,0.0,44,2,1000000.0
69288,TTT_charged,2.0,44,2,1000000.0
69289,TTT_uncharged,0.0,44,2,1000000.0
69290,__proteinX_rbs,91.0,44,2,1000000.0
69291,__ribosome,5.0,44,2,1000000.0
69292,proteinX,2083.0,44,2,1000000.0
69293,ATA_charged,97.5,45,2,1000000.0
69294,ATA_uncharged,0.5,45,2,1000000.0
69295,TTT_charged,1.5,45,2,1000000.0
69296,TTT_uncharged,0.5,45,2,1000000.0
69297,__proteinX_rbs,94.0,45,2,1000000.0
69298,__ribosome,4.0,45,2,1000000.0
69299,proteinX,2028.5,45,2,1000000.0
69300,ATA_charged,97.5,46,2,1000000.0
69301,ATA_uncharged,0.5,46,2,1000000.0
69302,TTT_charged,2.0,46,2,1000000.0
69303,TTT_uncharged,0.0,46,2,1000000.0
69304,__proteinX_rbs,91.5,46,2,1000000.0
69305,__ribosome,2.5,46,2,1000000.0
69306,proteinX,1989.5,46,2,1000000.0
69307,ATA_charged,97.66666666666667,47,2,1000000.0
69308,ATA_uncharged,0.3333333333333333,47,2,1000000.0
69309,TTT_charged,1.6666666666666667,47,2,1000000.0
69310,TTT_uncharged,0.3333333333333333,47,2,1000000.0
69311,__proteinX_rbs,95.0,47,2,1000000.0
69312,__ribosome,2.3333333333333335,47,2,1000000.0
69313,proteinX,1950.6666666666667,47,2,1000000.0
69314,ATA_charged,98.0,48,2,1000000.0
69315,ATA_uncharged,0.0,48,2,1000000.0
69316,TTT_charged,2.0,48,2,1000000.0
69317,TTT_uncharged,0.0,48,2,1000000.0
69318,__proteinX_rbs,96.0,48,2,1000000.0
69319,__ribosome,2.0,48,2,1000000.0
69320,proteinX,1918.0,48,2,1000000.0
69321,ATA_charged,98.0,49,2,1000000.0
69322,ATA_uncharged,0.0,49,2,1000000.0
69323,TTT_charged,1.0,49,2,1000000.0
69324,TTT_uncharged,1.0,49,2,1000000.0
69325,__proteinX_rbs,91.0,49,2,1000000.0
69326,__ribosome,3.0,49,2,1000000.0
69327,proteinX,1872.0,49,2,1000000.0
69328,ATA_charged,98.0,50,2,1000000.0
69329,ATA_uncharged,0.0,50,2,1000000.0
69330,TTT_charged,1.0,50,2,1000000.0
69331,TTT_uncharged,1.0,50,2,1000000.0
69332,__proteinX_rbs,97.0,50,2,1000000.0
69333,__ribosome,2.0,50,2,1000000.0
69334,proteinX,1823.0,50,2,1000000.0
69335,ATA_charged,97.5,51,2,1000000.0
69336,ATA_uncharged,0.5,51,2,1000000.0
69337,TTT_charged,1.5,51,2,1000000.0
69338,TTT_uncharged,0.5,51,2,1000000.0
69339,__proteinX_rbs,96.5,51,2,1000000.0
69340,__ribosome,1.0,51,2,1000000.0
69341,proteinX,1793.0,51,2,1000000.0
69342,ATA_charged,98.0,52,2,1000000.0
69343,ATA_uncharged,0.0,52,2,1000000.0
69344,TTT_charged,1.0,52,2,1000000.0
69345,TTT_uncharged,1.0,52,2,1000000.0
69346,__proteinX_rbs,96.0,52,2,1000000.0
69347,__ribosome,1.0,52,2,1000000.0
69348,proteinX,1765.0,52,2,1000000.0
69349,ATA_charged,97.0,53,2,1000000.0
69350,ATA_uncharged,1.0,53,2,1000000.0
69351,TTT_charged,2.0,53,2,1000000.0
69352,TTT_uncharged,0.0,53,2,1000000.0
69353,__proteinX_rbs,96.0,53,2,1000000.0
69354,__ribosome,2.0,53,2,1000000.0
69355,proteinX,1740.0,53,2,1000000.0
69356,ATA_charged,98.0,54,2,1000000.0
69357,ATA_uncharged,0.0,54,2,1000000.0
69358,TTT_charged,1.0,54,2,1000000.0
69359,TTT_uncharged,1.0,54,2,1000000.0
69360,__proteinX_rbs,96.0,54,2,1000000.0
69361,__ribosome,3.0,54,2,1000000.0
69362,proteinX,1702.0,54,2,1000000.0
69363,ATA_charged,97.0,55,2,1000000.0
69364,ATA_uncharged,1.0,55,2,1000000.0
69365,TTT_charged,2.0,55,2,1000000.0
69366,TTT_uncharged,0.0,55,2,1000000.0
69367,__proteinX_rbs,94.0,55,2,1000000.0
69368,__ribosome,1.0,55,2,1000000.0
69369,proteinX,1680.0,55,2,1000000.0
69370,ATA_charged,97.0,56,2,1000000.0
69371,ATA_uncharged,1.0,56,2,1000000.0
69372,TTT_charged,2.0,56,2,1000000.0
69373,TTT_uncharged,0.0,56,2,1000000.0
69374,__proteinX_rbs,93.0,56,2,1000000.0
69375,__ribosome,1.0,56,2,1000000.0
69376,proteinX,1641.5,56,2,1000000.0
69377,ATA_charged,97.0,59,2,1000000.0
69378,ATA_uncharged,1.0,59,2,1000000.0
69379,TTT_charged,2.0,59,2,1000000.0
69380,TTT_uncharged,0.0,59,2,1000000.0
69381,__proteinX_rbs,97.0,59,2,1000000.0
69382,__ribosome,2.0,59,2,1000000.0
69383,proteinX,1561.0,59,2,1000000.0
69384,ATA_charged,97.75,60,2,1000000.0
69385,ATA_uncharged,0.25,60,2,1000000.0
69386,TTT_charged,1.25,60,2,1000000.0
69387,TTT_uncharged,0.75,60,2,1000000.0
69388,__proteinX_rbs,94.5,60,2,1000000.0
69389,__ribosome,1.75,60,2,1000000.0
69390,proteinX,1541.0,60,2,1000000.0
69391,ATA_charged,97.0,61,2,1000000.0
69392,ATA_uncharged,1.0,61,2,1000000.0
69393,TTT_charged,2.0,61,2,1000000.0
69394,TTT_uncharged,0.0,61,2,1000000.0
69395,__proteinX_rbs,97.0,61,2,1000000.0
69396,__ribosome,1.0,61,2,1000000.0
69397,proteinX,1509.0,61,2,1000000.0
69398,ATA_charged,97.5,62,2,1000000.0
69399,ATA_uncharged,0.5,62,2,1000000.0
69400,TTT_charged,1.5,62,2,1000000.0
69401,TTT_uncharged,0.5,62,2,1000000.0
69402,__proteinX_rbs,96.0,62,2,1000000.0
69403,__ribosome,2.0,62,2,1000000.0
69404,proteinX,1487.5,62,2,1000000.0
69405,ATA_charged,97.5,63,2,1000000.0
69406,ATA_uncharged,0.5,63,2,1000000.0
69407,TTT_charged,1.5,63,2,1000000.0
69408,TTT_uncharged,0.5,63,2,1000000.0
69409,__proteinX_rbs,93.0,63,2,1000000.0
69410,__ribosome,2.5,63,2,1000000.0
69411,proteinX,1471.0,63,2,1000000.0
69412,ATA_charged,98.0,64,2,1000000.0
69413,ATA_uncharged,0.0,64,2,1000000.0
69414,TTT_charged,1.0,64,2,1000000.0
69415,TTT_uncharged,1.0,64,2,1000000.0
69416,__proteinX_rbs,96.0,64,2,1000000.0
69417,__ribosome,0.0,64,2,1000000.0
69418,proteinX,1436.0,64,2,1000000.0
69419,ATA_charged,98.0,65,2,1000000.0
69420,ATA_uncharged,0.0,65,2,1000000.0
69421,TTT_charged,1.0,65,2,1000000.0
69422,TTT_uncharged,1.0,65,2,1000000.0
69423,__proteinX_rbs,94.5,65,2,1000000.0
69424,__ribosome,2.0,65,2,1000000.0
69425,proteinX,1420.5,65,2,1000000.0
69426,ATA_charged,97.0,66,2,1000000.0
69427,ATA_uncharged,1.0,66,2,1000000.0
69428,TTT_charged,2.0,66,2,1000000.0
69429,TTT_uncharged,0.0,66,2,1000000.0
69430,__proteinX_rbs,95.0,66,2,1000000.0
69431,__ribosome,2.0,66,2,1000000.0
69432,proteinX,1349.0,66,2,1000000.0
69433,ATA_charged,98.0,67,2,1000000.0
69434,ATA_uncharged,0.0,67,2,1000000.0
69435,TTT_charged,1.0,67,2,1000000.0
69436,TTT_uncharged,1.0,67,2,1000000.0
69437,__proteinX_rbs,95.5,67,2,1000000.0
69438,__ribosome,0.0,67,2,1000000.0
69439,proteinX,1378.0,67,2,1000000.0
69440,ATA_charged,98.0,68,2,1000000.0
69441,ATA_uncharged,0.0,68,2,1000000.0
69442,TTT_charged,1.0,68,2,1000000.0
69443,TTT_uncharged,1.0,68,2,1000000.0
69444,__proteinX_rbs,97.0,68,2,1000000.0
69445,__ribosome,1.0,68,2,1000000.0
69446,proteinX,1351.0,68,2,1000000.0
69447,ATA_charged,98.0,69,2,1000000.0
69448,ATA_uncharged,0.0,69,2,1000000.0
69449,TTT_charged,2.0,69,2,1000000.0
69450,TTT_uncharged,0.0,69,2,1000000.0
69451,__proteinX_rbs,99.0,69,2,1000000.0
69452,__ribosome,3.0,69,2,1000000.0
69453,proteinX,1336.0,69,2,1000000.0
69454,ATA_charged,98.0,70,2,1000000.0
69455,ATA_uncharged,0.0,70,2,1000000.0
69456,TTT_charged,1.0,70,2,1000000.0
69457,TTT_uncharged,1.0,70,2,1000000.0
69458,__proteinX_rbs,93.5,70,2,1000000.0
69459,__ribosome,0.5,70,2,1000000.0
69460,proteinX,1317.5,70,2,1000000.0
69461,ATA_charged,98.0,72,2,1000000.0
69462,ATA_uncharged,0.0,72,2,1000000.0
69463,TTT_charged,1.0,72,2,1000000.0
69464,TTT_uncharged,1.0,72,2,1000000.0
69465,__proteinX_rbs,100.0,72,2,1000000.0
69466,__ribosome,2.0,72,2,1000000.0
69467,proteinX,1295.0,72,2,1000000.0
69468,ATA_charged,98.0,73,2,1000000.0
69469,ATA_uncharged,0.0,73,2,1000000.0
69470,TTT_charged,1.0,73,2,1000000.0
69471,TTT_uncharged,1.0,73,2,1000000.0
69472,__proteinX_rbs,97.0,73,2,1000000.0
69473,__ribosome,0.0,73,2,1000000.0
69474,proteinX,1264.0,73,2,1000000.0
69475,ATA_charged,98.0,74,2,1000000.0
69476,ATA_uncharged,0.0,74,2,1000000.0
69477,TTT_charged,1.0,74,2,1000000.0
69478,TTT_uncharged,1.0,74,2,1000000.0
69479,__proteinX_rbs,98.0,74,2,1000000.0
69480,__ribosome,1.0,74,2,1000000.0
69481,proteinX,1240.0,74,2,1000000.0
69482,ATA_charged,97.0,75,2,1000000.0
69483,ATA_uncharged,1.0,75,2,1000000.0
69484,TTT_charged,2.0,75,2,1000000.0
69485,TTT_uncharged,0.0,75,2,1000000.0
69486,__proteinX_rbs,99.0,75,2,1000000.0
69487,__ribosome,3.0,75,2,1000000.0
69488,proteinX,1230.0,75,2,1000000.0
69489,ATA_charged,97.0,76,2,1000000.0
69490,ATA_uncharged,1.0,76,2,1000000.0
69491,TTT_charged,2.0,76,2,1000000.0
69492,TTT_uncharged,0.0,76,2,1000000.0
69493,__proteinX_rbs,92.0,76,2,1000000.0
69494,__ribosome,1.0,76,2,1000000.0
69495,proteinX,1217.0,76,2,1000000.0
69496,ATA_charged,98.0,77,2,1000000.0
69497,ATA_uncharged,0.0,77,2,1000000.0
69498,TTT_charged,1.0,77,2,1000000.0
69499,TTT_uncharged,1.0,77,2,1000000.0
69500,__proteinX_rbs,94.5,77,2,1000000.0
69501,__ribosome,1.5,77,2,1000000.0
69502,proteinX,1208.0,77,2,1000000.0
69503,ATA_charged,98.0,78,2,1000000.0
69504,ATA_uncharged,0.0,78,2,1000000.0
69505,TTT_charged,1.5,78,2,1000000.0
69506,TTT_uncharged,0.5,78,2,1000000.0
69507,__proteinX_rbs,96.0,78,2,1000000.0
69508,__ribosome,1.5,78,2,1000000.0
69509,proteinX,1185.5,78,2,1000000.0
69510,ATA_charged,97.0,79,2,1000000.0
69511,ATA_uncharged,1.0,79,2,1000000.0
69512,TTT_charged,2.0,79,2,1000000.0
69513,TTT_uncharged,0.0,79,2,1000000.0
69514,__proteinX_rbs,95.0,79,2,1000000.0
69515,__ribosome,1.0,79,2,1000000.0
69516,proteinX,1179.0,79,2,1000000.0
69517,ATA_charged,98.0,80,2,1000000.0
69518,ATA_uncharged,0.0,80,2,1000000.0
69519,TTT_charged,1.0,80,2,1000000.0
69520,TTT_uncharged,1.0,80,2,1000000.0
69521,__proteinX_rbs,94.0,80,2,1000000.0
69522,__ribosome,2.0,80,2,1000000.0
69523,proteinX,985.0,80,2,1000000.0
69524,ATA_charged,97.0,81,2,1000000.0
69525,ATA_uncharged,1.0,81,2,1000000.0
69526,TTT_charged,2.0,81,2,1000000.0
69527,TTT_uncharged,0.0,81,2,1000000.0
69528,__proteinX_rbs,98.0,81,2,1000000.0
69529,__ribosome,0.0,81,2,1000000.0
69530,proteinX,1142.0,81,2,1000000.0
69531,ATA_charged,98.0,82,2,1000000.0
69532,ATA_uncharged,0.0,82,2,1000000.0
69533,TTT_charged,1.0,82,2,1000000.0
69534,TTT_uncharged,1.0,82,2,1000000.0
69535,__proteinX_rbs,96.0,82,2,1000000.0
69536,__ribosome,0.0,82,2,1000000.0
69537,proteinX,1134.0,82,2,1000000.0
69538,ATA_charged,98.0,83,2,1000000.0
69539,ATA_uncharged,0.0,83,2,1000000.0
69540,TTT_charged,1.5,83,2,1000000.0
69541,TTT_uncharged,0.5,83,2,1000000.0
69542,__proteinX_rbs,90.5,83,2,1000000.0
69543,__ribosome,1.0,83,2,1000000.0
69544,proteinX,1121.5,83,2,1000000.0
69545,ATA_charged,98.0,84,2,1000000.0
69546,ATA_uncharged,0.0,84,2,1000000.0
69547,TTT_charged,1.0,84,2,1000000.0
69548,TTT_uncharged,1.0,84,2,1000000.0
69549,__proteinX_rbs,89.0,84,2,1000000.0
69550,__ribosome,0.0,84,2,1000000.0
69551,proteinX,1065.0,84,2,1000000.0
69552,ATA_charged,98.0,85,2,1000000.0
69553,ATA_uncharged,0.0,85,2,1000000.0
69554,TTT_charged,1.0,85,2,1000000.0
69555,TTT_uncharged,1.0,85,2,1000000.0
69556,__proteinX_rbs,94.0,85,2,1000000.0
69557,__ribosome,1.0,85,2,1000000.0
69558,proteinX,1089.0,85,2,1000000.0
69559,ATA_charged,97.5,86,2,1000000.0
69560,ATA_uncharged,0.5,86,2,1000000.0
69561,TTT_charged,1.5,86,2,1000000.0
69562,TTT_uncharged,0.5,86,2,1000000.0
69563,__proteinX_rbs,92.0,86,2,1000000.0
69564,__ribosome,0.5,86,2,1000000.0
69565,proteinX,1080.5,86,2,1000000.0
69566,ATA_charged,97.0,87,2,1000000.0
69567,ATA_uncharged,1.0,87,2,1000000.0
69568,TTT_charged,2.0,87,2,1000000.0
69569,TTT_uncharged,0.0,87,2,1000000.0
69570,__proteinX_rbs,94.0,87,2,1000000.0
69571,__ribosome,1.0,87,2,1000000.0
69572,proteinX,1069.0,87,2,1000000.0
69573,ATA_charged,98.0,88,2,1000000.0
69574,ATA_uncharged,0.0,88,2,1000000.0
69575,TTT_charged,1.0,88,2,1000000.0
69576,TTT_uncharged,1.0,88,2,1000000.0
69577,__proteinX_rbs,94.0,88,2,1000000.0
69578,__ribosome,2.0,88,2,1000000.0
69579,proteinX,1043.0,88,2,1000000.0
69580,ATA_charged,98.0,89,2,1000000.0
69581,ATA_uncharged,0.0,89,2,1000000.0
69582,TTT_charged,1.0,89,2,1000000.0
69583,TTT_uncharged,1.0,89,2,1000000.0
69584,__proteinX_rbs,92.5,89,2,1000000.0
69585,__ribosome,2.0,89,2,1000000.0
69586,proteinX,1044.0,89,2,1000000.0
69587,ATA_charged,98.0,90,2,1000000.0
69588,ATA_uncharged,0.0,90,2,1000000.0
69589,TTT_charged,1.0,90,2,1000000.0
69590,TTT_uncharged,1.0,90,2,1000000.0
69591,__proteinX_rbs,96.0,90,2,1000000.0
69592,__ribosome,1.0,90,2,1000000.0
69593,proteinX,846.0,90,2,1000000.0
69594,ATA_charged,98.0,91,2,1000000.0
69595,ATA_uncharged,0.0,91,2,1000000.0
69596,TTT_charged,1.0,91,2,1000000.0
69597,TTT_uncharged,1.0,91,2,1000000.0
69598,__proteinX_rbs,94.0,91,2,1000000.0
69599,__ribosome,0.0,91,2,1000000.0
69600,proteinX,1015.5,91,2,1000000.0
69601,ATA_charged,98.0,92,2,1000000.0
69602,ATA_uncharged,0.0,92,2,1000000.0
69603,TTT_charged,1.0,92,2,1000000.0
69604,TTT_uncharged,1.0,92,2,1000000.0
69605,__proteinX_rbs,90.0,92,2,1000000.0
69606,__ribosome,1.0,92,2,1000000.0
69607,proteinX,1013.0,92,2,1000000.0
69608,ATA_charged,98.0,93,2,1000000.0
69609,ATA_uncharged,0.0,93,2,1000000.0
69610,TTT_charged,1.0,93,2,1000000.0
69611,TTT_uncharged,1.0,93,2,1000000.0
69612,__proteinX_rbs,91.5,93,2,1000000.0
69613,__ribosome,0.0,93,2,1000000.0
69614,proteinX,1002.5,93,2,1000000.0
69615,ATA_charged,98.0,94,2,1000000.0
69616,ATA_uncharged,0.0,94,2,1000000.0
69617,TTT_charged,1.0,94,2,1000000.0
69618,TTT_uncharged,1.0,94,2,1000000.0
69619,__proteinX_rbs,93.0,94,2,1000000.0
69620,__ribosome,0.0,94,2,1000000.0
69621,proteinX,994.0,94,2,1000000.0
69622,ATA_charged,98.0,95,2,1000000.0
69623,ATA_uncharged,0.0,95,2,1000000.0
69624,TTT_charged,1.0,95,2,1000000.0
69625,TTT_uncharged,1.0,95,2,1000000.0
69626,__proteinX_rbs,95.0,95,2,1000000.0
69627,__ribosome,1.0,95,2,1000000.0
69628,proteinX,902.0,95,2,1000000.0
69629,ATA_charged,98.0,96,2,1000000.0
69630,ATA_uncharged,0.0,96,2,1000000.0
69631,TTT_charged,1.0,96,2,1000000.0
69632,TTT_uncharged,1.0,96,2,1000000.0
69633,__proteinX_rbs,91.5,96,2,1000000.0
69634,__ribosome,1.0,96,2,1000000.0
69635,proteinX,967.0,96,2,1000000.0
69636,ATA_charged,98.0,97,2,1000000.0
69637,ATA_uncharged,0.0,97,2,1000000.0
69638,TTT_charged,1.0,97,2,1000000.0
69639,TTT_uncharged,1.0,97,2,1000000.0
69640,__proteinX_rbs,99.0,97,2,1000000.0
69641,__ribosome,1.0,97,2,1000000.0
69642,proteinX,713.0,97,2,1000000.0
69643,ATA_charged,98.0,98,2,1000000.0
69644,ATA_uncharged,0.0,98,2,1000000.0
69645,TTT_charged,1.0,98,2,1000000.0
69646,TTT_uncharged,1.0,98,2,1000000.0
69647,__proteinX_rbs,91.0,98,2,1000000.0
69648,__ribosome,1.0,98,2,1000000.0
69649,proteinX,941.0,98,2,1000000.0
69650,ATA_charged,98.0,99,2,1000000.0
69651,ATA_uncharged,0.0,99,2,1000000.0
69652,TTT_charged,2.0,99,2,1000000.0
69653,TTT_uncharged,0.0,99,2,1000000.0
69654,__proteinX_rbs,96.0,99,2,1000000.0
69655,__ribosome,2.0,99,2,1000000.0
69656,proteinX,732.0,99,2,1000000.0
69657,ATA_charged,94.0,1,5,1000000.0
69658,ATA_uncharged,1.0,1,5,1000000.0
69659,TTT_charged,5.0,1,5,1000000.0
69660,TTT_uncharged,0.0,1,5,1000000.0
69661,__proteinX_rbs,95.0,1,5,1000000.0
69662,__ribosome,29.8,1,5,1000000.0
69663,proteinX,28158.6,1,5,1000000.0
69664,ATA_charged,94.0,2,5,1000000.0
69665,ATA_uncharged,1.0,2,5,1000000.0
69666,TTT_charged,5.0,2,5,1000000.0
69667,TTT_uncharged,0.0,2,5,1000000.0
69668,__proteinX_rbs,87.0,2,5,1000000.0
69669,__ribosome,27.2,2,5,1000000.0
69670,proteinX,24989.0,2,5,1000000.0
69671,ATA_charged,94.0,3,5,1000000.0
69672,ATA_uncharged,1.0,3,5,1000000.0
69673,TTT_charged,5.0,3,5,1000000.0
69674,TTT_uncharged,0.0,3,5,1000000.0
69675,__proteinX_rbs,86.4,3,5,1000000.0
69676,__ribosome,21.6,3,5,1000000.0
