"","strain","rbs","time","GFP_high","GFP_low","OD600","fluor_norm","lnOD600","experiment","groupID","expression","growthrate","mCherry_high","mCherry_low"
"1954","GFP50","RBS1",37800,51817.75,310.916666666667,0.900674978892008,57532.1300295753,-0.104610820203028,2,"2 GFP50 RBS1",-36.0216120960831,0.000703258331244683,NA,NA
"1955","GFP50","RBS1",38700,51592.5,310.083333333333,0.901558345804612,57225.9135973672,-0.103630517629281,2,"2 GFP50 RBS1",-1224.8657288324,0.00392121029498571,NA,NA
"1956","GFP50","RBS1",39600,51495.25,309.083333333333,0.908874953786532,56658.2342108359,-0.0955477588588083,2,"2 GFP50 RBS1",-2270.71754612506,0.0323310350818922,NA,NA
"1957","GFP50","RBS1",40500,51410.5833333333,310.75,0.903900018582741,56876.4047753223,-0.101036523619368,2,"2 GFP50 RBS1",872.682257945475,-0.0219550590422388,NA,NA
"1958","GFP50","RBS1",41400,51269.25,307.833333333333,0.910975039626161,56279.5332142574,-0.0932397809711228,2,"2 GFP50 RBS1",-2387.48624425949,0.0311869705929807,NA,NA
"1959","GFP50","RBS1",42300,51108,308.75,0.911108354727427,56094.3160435509,-0.0930934483697535,2,"2 GFP50 RBS1",-740.868682825967,0.000585330405477258,NA,NA
"1960","GFP50","RBS1",43200,50995.5,305.833333333333,0.914266663293044,55777.4903618626,-0.0896329959300143,2,"2 GFP50 RBS1",-1267.30272675341,0.0138418097589568,NA,NA
"1961","GFP50","RBS2",0,2902.25,18.25,0.019566665093104,148326.247022179,-3.93392792123678,2,"2 GFP50 RBS2",NA,NA,NA,NA
"1962","GFP50","RBS2",900,2912.41666666667,16.25,0.0275916699320078,105554.2007368,-3.59024136587175,2,"2 GFP50 RBS2",-171088.185141518,1.3747462214601,NA,NA
"1963","GFP50","RBS2",1800,2751.33333333333,15.3333333333333,0.0350999968747298,78385.5720316076,-3.34955423754936,2,"2 GFP50 RBS2",-108674.514820768,0.96274851328957,NA,NA
"1964","GFP50","RBS2",2700,2713.66666666667,16.3333333333333,0.0485166634122531,55932.6729377132,-3.02584796453688,2,"2 GFP50 RBS2",-89811.5963755776,1.29482509204992,NA,NA
"1965","GFP50","RBS2",3600,2907.16666666667,17.3333333333333,0.06572500243783,44232.279328047,-2.72227587127483,2,"2 GFP50 RBS2",-46801.5744386647,1.2142883730482,NA,NA
"1966","GFP50","RBS2",4500,3593.5,19.4166666666667,0.0873499996960163,41139.0957356109,-2.43783224588214,2,"2 GFP50 RBS2",-12372.7343697444,1.13777450157076,NA,NA
"1967","GFP50","RBS2",5400,4838.66666666667,28,0.118174994985263,40944.9280473428,-2.13558874473768,2,"2 GFP50 RBS2",-776.670753072656,1.20897400457783,NA,NA
"1968","GFP50","RBS2",6300,6908.91666666667,39.4166666666667,0.157058332115412,43989.4946903534,-1.85113800050214,2,"2 GFP50 RBS2",12178.2665720426,1.13780297694217,NA,NA
"1969","GFP50","RBS2",7200,10005,57.0833333333333,0.200024992848436,50018.7494448808,-1.6093129559993,2,"2 GFP50 RBS2",24117.0190181097,0.967300178011342,NA,NA
"1970","GFP50","RBS2",8100,13912.6666666667,79.75,0.243666676804423,57097.1248474552,-1.41195406629545,2,"2 GFP50 RBS2",28313.5016102974,0.789435558815408,NA,NA
"1971","GFP50","RBS2",9000,18196.5,105.75,0.265024993568659,68659.5620849847,-1.3279311420899,2,"2 GFP50 RBS2",46249.7489501181,0.3360916968222,NA,NA
"1972","GFP50","RBS2",9900,22373.5833333333,131.166666666667,0.276391667003433,80948.8345864474,-1.28593633586642,2,"2 GFP50 RBS2",49157.0900058507,0.167979224893926,NA,NA
"1973","GFP50","RBS2",10800,26544.9166666667,154.5,0.280825004602472,94524.7617969166,-1.27002356306539,2,"2 GFP50 RBS2",54303.7088418769,0.0636510912040951,NA,NA
"1974","GFP50","RBS2",11700,30392,178.833333333333,0.281258327886462,108057.244841008,-1.26848171563891,2,"2 GFP50 RBS2",54129.9321763663,0.00616738970595154,NA,NA
"1975","GFP50","RBS2",12600,34015.5,200.5,0.283649999027451,119920.677301705,-1.26001419863826,2,"2 GFP50 RBS2",47453.7298427892,0.0338700680026021,NA,NA
"1976","GFP50","RBS2",13500,37459.75,221.666666666667,0.284708331649502,131572.370162022,-1.25629002046354,2,"2 GFP50 RBS2",46606.771441266,0.0148967126988735,NA,NA
"1977","GFP50","RBS2",14400,40406.5,238.916666666667,0.287383324156205,140601.407957956,-1.24693833013751,2,"2 GFP50 RBS2",36116.1511837352,0.0374067613040996,NA,NA
"1978","GFP50","RBS2",15300,43069.8333333333,258.166666666667,0.289333336676161,148858.869247894,-1.24017584143635,2,"2 GFP50 RBS2",33029.8451597511,0.0270499548046619,NA,NA
"1979","GFP50","RBS2",16200,45920.25,274.75,0.293891670182347,156248.89936999,-1.22454404831228,2,"2 GFP50 RBS2",29560.1204883875,0.0625271724962726,NA,NA
"1980","GFP50","RBS2",17100,48292.9166666667,289.666666666667,0.299283342435956,161361.859546196,-1.20636452074761,2,"2 GFP50 RBS2",20451.8407048204,0.0727181102586831,NA,NA
"1981","GFP50","RBS2",18000,50380.8333333333,302.833333333333,0.303083334118128,166227.659729047,-1.19374748119378,2,"2 GFP50 RBS2",19463.2007314076,0.0504681582153115,NA,NA
"1982","GFP50","RBS2",18900,52251.4166666667,316.916666666667,0.31001667243739,168543.892352174,-1.17112920089305,2,"2 GFP50 RBS2",9264.93049250729,0.0904731212029093,NA,NA
"1983","GFP50","RBS2",19800,53608.9166666667,325.25,0.318025004739563,168568.244218935,-1.14562526803675,2,"2 GFP50 RBS2",97.4074670443079,0.102015731425213,NA,NA
"1984","GFP50","RBS2",20700,55112.6666666667,334.083333333333,0.33433332045873,164843.475939066,-1.0956168181966,2,"2 GFP50 RBS2",-14899.0731194778,0.200033799360607,NA,NA
"1985","GFP50","RBS2",21600,55904.5833333333,341.083333333333,0.35060833580792,159450.240121959,-1.04808553094216,2,"2 GFP50 RBS2",-21572.9432684259,0.190125149017736,NA,NA
"1986","GFP50","RBS2",22500,57291,349,0.377000003432234,151965.515857875,-0.975510082430057,2,"2 GFP50 RBS2",-29938.8970563386,0.290301794048424,NA,NA
"1987","GFP50","RBS2",23400,57793.75,352.333333333333,0.409408311049143,141164.085926587,-0.893042305401296,2,"2 GFP50 RBS2",-43205.7197251524,0.329871108115045,NA,NA
"1988","GFP50","RBS2",24300,56968,347.833333333333,0.443974977359176,128313.537710737,-0.811987075437198,2,"2 GFP50 RBS2",-51402.1928634003,0.32422091985639,NA,NA
"1989","GFP50","RBS2",25200,55658,340.5,0.477483340849479,116565.323307364,-0.739226007943304,2,"2 GFP50 RBS2",-46992.8576134886,0.291044269975576,NA,NA
"1990","GFP50","RBS2",26100,54504.5833333333,333.333333333333,0.492916669075688,110575.654573703,-0.707415147470372,2,"2 GFP50 RBS2",-23958.6749346472,0.127243441891731,NA,NA
"1991","GFP50","RBS2",27000,54503,330.166666666667,0.51924999182423,104964.854806295,-0.655369831971261,2,"2 GFP50 RBS2",-22443.1990696315,0.208181261996444,NA,NA
"1992","GFP50","RBS2",27900,54002.1666666667,327.916666666667,0.545483348891139,98998.7444647807,-0.606082998664098,2,"2 GFP50 RBS2",-23864.4413660564,0.197147333228652,NA,NA
"1993","GFP50","RBS2",28800,54000.25,327.166666666667,0.574541661267479,93988.3974312179,-0.554182666885723,2,"2 GFP50 RBS2",-20041.3881342511,0.207601327113497,NA,NA
"1994","GFP50","RBS2",29700,53800.5,326.416666666667,0.609875010947386,88215.6163710097,-0.494501242895923,2,"2 GFP50 RBS2",-23091.1242408326,0.238725695959203,NA,NA
"1995","GFP50","RBS2",30600,53468.4166666667,326.166666666667,0.646208350857099,82741.7606036022,-0.436633302652803,2,"2 GFP50 RBS2",-21895.4230696301,0.231471760972476,NA,NA
"1996","GFP50","RBS2",31500,53225.1666666667,322.583333333333,0.676341655974587,78695.6802031821,-0.391056922368473,2,"2 GFP50 RBS2",-16184.3216016807,0.18230552113732,NA,NA
"1997","GFP50","RBS2",32400,53021.75,321.666666666667,0.700333319604397,75709.3065769752,-0.356198886408678,2,"2 GFP50 RBS2",-11945.4945048276,0.139432143839182,NA,NA
"1998","GFP50","RBS2",33300,52743.0833333333,319,0.722041671474775,73047.1459155609,-0.325672425030792,2,"2 GFP50 RBS2",-10648.6426456571,0.122105845511543,NA,NA
"1999","GFP50","RBS2",34200,52949.0833333333,322.083333333333,0.737333334982395,71811.5956802598,-0.3047152027715,2,"2 GFP50 RBS2",-4942.20094120421,0.0838288890371692,NA,NA
"2000","GFP50","RBS2",35100,52711.8333333333,318.75,0.752983337268233,70003.9837861059,-0.283712179888923,2,"2 GFP50 RBS2",-7230.44757661555,0.0840120915303071,NA,NA
"2001","GFP50","RBS2",36000,52672.5833333333,318.416666666667,0.765124995882312,68841.8018190523,-0.267716065192622,2,"2 GFP50 RBS2",-4648.72786821466,0.0639844587852045,NA,NA
"2002","GFP50","RBS2",36900,52358.75,317.25,0.776416671151916,67436.4061790674,-0.253065955542854,2,"2 GFP50 RBS2",-5621.58255993959,0.0586004385990733,NA,NA
"2003","GFP50","RBS2",37800,52333.25,313.916666666667,0.783874998490016,66762.2390059766,-0.24350571204526,2,"2 GFP50 RBS2",-2696.66869236296,0.0382409739903754,NA,NA
"2004","GFP50","RBS2",38700,52130,314.583333333333,0.791158324728409,65890.7305537047,-0.234257173558898,2,"2 GFP50 RBS2",-3486.03380908788,0.0369941539454471,NA,NA
"2005","GFP50","RBS2",39600,51821.75,314.083333333333,0.806275005141894,64273.0453871382,-0.215330397223602,2,"2 GFP50 RBS2",-6470.74066626604,0.0757071053411836,NA,NA
"2006","GFP50","RBS2",40500,51740.5833333333,313.75,0.808899989972512,63964.1290329248,-0.21207999135468,2,"2 GFP50 RBS2",-1235.66541685339,0.0130016234756889,NA,NA
"2007","GFP50","RBS2",41400,51771.75,313.333333333333,0.824274987603227,62808.8329485024,-0.193251081926289,2,"2 GFP50 RBS2",-4621.18433768957,0.0753156377135633,NA,NA
"2008","GFP50","RBS2",42300,51649,310.75,0.833208332459132,61988.0982797701,-0.182471569094279,2,"2 GFP50 RBS2",-3282.93867492938,0.0431180513280404,NA,NA
"2009","GFP50","RBS2",43200,51447,311.333333333333,0.84256665656964,61059.8575185224,-0.171302502295175,2,"2 GFP50 RBS2",-3712.9630449907,0.0446762671964165,NA,NA
"2010","GFP50","RBS4",0,2009.75,10.75,0.0168166669706504,119509.413102344,-4.08538480277429,2,"2 GFP50 RBS4",NA,NA,NA,NA
"2011","GFP50","RBS4",900,2482.91666666667,13.25,0.03279166854918,75717.9117903945,-3.4175808035044,2,"2 GFP50 RBS4",-175166.005247799,2.6712159970796,NA,NA
"2012","GFP50","RBS4",1800,2342.83333333333,12.8333333333333,0.0410500007371108,57072.6745740426,-3.19296442512729,2,"2 GFP50 RBS4",-74580.9488654074,0.898465513508437,NA,NA
"2013","GFP50","RBS4",2700,2353.16666666667,13.3333333333333,0.0537166694800059,43807.0098061934,-2.92403190701513,2,"2 GFP50 RBS4",-53062.659071397,1.07573007244864,NA,NA
"2014","GFP50","RBS4",3600,2605.66666666667,13.8333333333333,0.0711749978363514,36609.2974482096,-2.64261367621703,2,"2 GFP50 RBS4",-28790.8494319349,1.12567292319237,NA,NA
"2015","GFP50","RBS4",4500,3243,17.4166666666667,0.0923999957740307,35097.4042026034,-2.3816283460701,2,"2 GFP50 RBS4",-6047.57298242504,1.04394132058774,NA,NA
"2016","GFP50","RBS4",5400,4453.66666666667,25,0.123775000373522,35981.9563985183,-2.0892898747169,2,"2 GFP50 RBS4",3538.2087836595,1.16935388541281,NA,NA
"2017","GFP50","RBS4",6300,6478.41666666667,35.4166666666667,0.162108335644007,39963.5012038703,-1.81949042871248,2,"2 GFP50 RBS4",15926.179221408,1.07919778401766,NA,NA
"2018","GFP50","RBS4",7200,9527.5,53.5833333333333,0.202724993849794,46997.1650711172,-1.5959049284892,2,"2 GFP50 RBS4",28134.6554689879,0.894342000893147,NA,NA
"2019","GFP50","RBS4",8100,13312.6666666667,74.25,0.234366668388247,56802.7303465062,-1.45086843109946,2,"2 GFP50 RBS4",39222.2611015559,0.580145989558948,NA,NA
"2020","GFP50","RBS4",9000,17626,99.25,0.251924995332956,69965.2687368501,-1.3786238733412,2,"2 GFP50 RBS4",52650.1535613756,0.288978231033036,NA,NA
"2021","GFP50","RBS4",9900,22114.0833333333,123.666666666667,0.262241673345367,84327.1134264367,-1.33848878303776,2,"2 GFP50 RBS4",57447.3787583463,0.160540361213757,NA,NA
"2022","GFP50","RBS4",10800,26593.9166666667,150,0.268074989939729,99203.2739519853,-1.31648852440375,2,"2 GFP50 RBS4",59504.6421021943,0.0880010345360427,NA,NA
"2023","GFP50","RBS4",11700,30926.5,175.833333333333,0.272458327934146,113509.10150001,-1.30026960158537,2,"2 GFP50 RBS4",57223.3101920992,0.0648756912735227,NA,NA
"2024","GFP50","RBS4",12600,34975,199.5,0.277750003462036,125922.590689654,-1.28103383799782,2,"2 GFP50 RBS4",49653.9567585757,0.0769430543501946,NA,NA
"2025","GFP50","RBS4",13500,38805.75,222.166666666667,0.283808331315716,136732.243976416,-1.25945615839492,2,"2 GFP50 RBS4",43238.613147048,0.0863107184116068,NA,NA
"2026","GFP50","RBS4",14400,42364,243.916666666667,0.289833343277375,146166.757492277,-1.23844919954639,2,"2 GFP50 RBS4",37738.0540634448,0.0840278353941022,NA,NA
"2027","GFP50","RBS4",15300,45643.8333333333,263.666666666667,0.295233332241575,154602.574806781,-1.21998927853266,2,"2 GFP50 RBS4",33743.2692580153,0.0738396840549296,NA,NA
"2028","GFP50","RBS4",16200,48827.75,282.75,0.301141666248441,162142.126024226,-1.20017447296699,2,"2 GFP50 RBS4",30158.2048697787,0.0792592222626682,NA,NA
"2029","GFP50","RBS4",17100,51622.9166666667,300.166666666667,0.309633331373334,166722.737625503,-1.17236648358684,2,"2 GFP50 RBS4",18322.4464051076,0.111231957520624,NA,NA
"2030","GFP50","RBS4",18000,54032.3333333333,316.333333333333,0.316783327609301,170565.584183689,-1.14953724792264,2,"2 GFP50 RBS4",15371.386232746,0.0913169426568059,NA,NA
"2031","GFP50","RBS4",18900,56326.9166666667,330.916666666667,0.325466673200329,173065.082556077,-1.12249520905669,2,"2 GFP50 RBS4",9997.99348955113,0.108168155463782,NA,NA
"2032","GFP50","RBS4",19800,58199.4166666667,342.25,0.335824993128578,173302.81503016,-1.09116510849438,2,"2 GFP50 RBS4",950.929896332091,0.125320402249248,NA,NA
"2033","GFP50","RBS4",20700,59719.1666666667,353.083333333333,0.35028334458669,170488.170761105,-1.04901289605038,2,"2 GFP50 RBS4",-11258.5770762194,0.168608849775974,NA,NA
"2034","GFP50","RBS4",21600,61004.5833333333,361.583333333333,0.367508323863149,165995.106429344,-1.001009310618,2,"2 GFP50 RBS4",-17972.2573270428,0.192014341729537,NA,NA
"2035","GFP50","RBS4",22500,Inf,367.5,0.391299992178877,157446.884631179,-0.938280769753306,2,"2 GFP50 RBS4",-34192.8871926607,0.250914163458777,NA,NA
"2036","GFP50","RBS4",23400,Inf,371.833333333333,0.41845832268397,148953.465584802,-0.871177981385785,2,"2 GFP50 RBS4",-33973.6761855088,0.268411153470087,NA,NA
"2037","GFP50","RBS4",24300,Inf,368.833333333333,0.448575025424361,137838.86691295,-0.801679330705347,2,"2 GFP50 RBS4",-44458.3946874067,0.27799460272175,NA,NA
"2038","GFP50","RBS4",25200,Inf,364.5,0.482733317961295,126590.020440706,-0.728290914539273,2,"2 GFP50 RBS4",-44995.3858889781,0.293553664664295,NA,NA
"2039","GFP50","RBS4",26100,Inf,358.333333333333,0.509766663735112,117861.706200007,-0.673802180046947,2,"2 GFP50 RBS4",-34913.2569627932,0.217954937969304,NA,NA
"2040","GFP50","RBS4",27000,59890,357.666666666667,0.534699992587169,112006.734300144,-0.626049450890984,2,"2 GFP50 RBS4",-23419.887599454,0.191010916623854,NA,NA
"2041","GFP50","RBS4",27900,Inf,356.416666666667,0.556333331391215,107422.44694574,-0.586387647479337,2,"2 GFP50 RBS4",-18337.1494176147,0.158647213646589,NA,NA
"2042","GFP50","RBS4",28800,Inf,359.166666666667,0.582791659360131,103331.586168473,-0.539925516087911,2,"2 GFP50 RBS4",-16363.4431090688,0.185848525565704,NA,NA
"2043","GFP50","RBS4",29700,59955.5,361.416666666667,0.606625008086363,98834.5340214927,-0.499844457926671,2,"2 GFP50 RBS4",-17988.2085879215,0.160324232644959,NA,NA
"2044","GFP50","RBS4",30600,Inf,361.666666666667,0.639358346660932,94840.7733023548,-0.447290188893569,2,"2 GFP50 RBS4",-15975.0428765517,0.210217076132409,NA,NA
"2045","GFP50","RBS4",31500,59423.1666666667,359.583333333333,0.684741649155815,86781.8785960027,-0.378713666377622,2,"2 GFP50 RBS4",-32235.5788254084,0.274306090063786,NA,NA
"2046","GFP50","RBS4",32400,59529.75,359.166666666667,0.706483326852322,84262.0734805305,-0.347455676778888,2,"2 GFP50 RBS4",-10079.2204618887,0.125031958394938,NA,NA
"2047","GFP50","RBS4",33300,59189.0833333333,356.5,0.72584164639314,81545.4495170625,-0.320423405864298,2,"2 GFP50 RBS4",-10866.4958538722,0.108129083658359,NA,NA
"2048","GFP50","RBS4",34200,59147.5833333333,357.583333333333,0.743783332407475,79522.5985259507,-0.296005506444216,2,"2 GFP50 RBS4",-8091.40396444715,0.0976715976803266,NA,NA
"2049","GFP50","RBS4",35100,59076.3333333333,356.25,0.760283326730132,77703.0499766607,-0.274064116844671,2,"2 GFP50 RBS4",-7278.19419715984,0.0877655583981827,NA,NA
"2050","GFP50","RBS4",36000,59061.0833333333,356.916666666667,0.776775021726886,76033.7056179172,-0.252604517868455,2,"2 GFP50 RBS4",-6677.37743497407,0.0858383959048634,NA,NA
"2051","GFP50","RBS4",36900,58807.25,355.25,0.78766666042308,74660.072534253,-0.238680298390025,2,"2 GFP50 RBS4",-5494.5323346568,0.0556968779137184,NA,NA
"2052","GFP50","RBS4",37800,58665.75,352.916666666667,0.793924997250239,73893.3151156456,-0.23076628409827,2,"2 GFP50 RBS4",-3067.02967442956,0.0316560571670214,NA,NA
"2053","GFP50","RBS4",38700,58544.5,352.083333333333,0.801558351765076,73038.3506965921,-0.221197506382209,2,"2 GFP50 RBS4",-3419.85767621402,0.0382751108642433,NA,NA
"2054","GFP50","RBS4",39600,58560.25,351.083333333333,0.815975005427996,71767.2105278322,-0.203371555090102,2,"2 GFP50 RBS4",-5084.56067503983,0.0713038051684273,NA,NA
"2055","GFP50","RBS4",40500,58168.5833333333,350.25,0.818949988732735,71028.2485299804,-0.199732260811933,2,"2 GFP50 RBS4",-2955.84799140727,0.0145571771126789,NA,NA
"2056","GFP50","RBS4",41400,58009.25,348.333333333333,0.829524994517366,69930.6836845235,-0.186902037777429,2,"2 GFP50 RBS4",-4390.25938182749,0.0513208921380123,NA,NA
"2057","GFP50","RBS4",42300,57602.5,346.75,0.834458331267039,69029.8099277606,-0.180972469700869,2,"2 GFP50 RBS4",-3603.49502705148,0.0237182723062399,NA,NA
"2058","GFP50","RBS4",43200,57625.5,348.833333333333,0.841116654376189,68510.7109699757,-0.173024919500956,2,"2 GFP50 RBS4",-2076.39583113976,0.0317902007996522,NA,NA
"2059","GFP75","RBS0.125",0,2763.75,16.75,0.0198166655997435,139465.945271629,-3.92123199835314,2,"2 GFP75 RBS0.125",NA,NA,NA,NA
"2060","GFP75","RBS0.125",900,3185.41666666667,17.75,0.0358916688710451,88750.8652247831,-3.32725007529252,2,"2 GFP75 RBS0.125",-202860.320187383,2.37592769224251,NA,NA
"2061","GFP75","RBS0.125",1800,2998.33333333333,17.3333333333333,0.0447499963144461,67001.8677155827,-3.10666391662002,2,"2 GFP75 RBS0.125",-86995.9900368014,0.882344634689986,NA,NA
"2062","GFP75","RBS0.125",2700,2835.66666666667,15.8333333333333,0.0595666641990344,47604.9264264933,-2.82065918691126,2,"2 GFP75 RBS0.125",-77587.7651563574,1.14401891883504,NA,NA
"2063","GFP75","RBS0.125",3600,2788.16666666667,15.3333333333333,0.0784749947488308,35529.3641699569,-2.54497524316931,2,"2 GFP75 RBS0.125",-48302.2490261457,1.10273577496781,NA,NA
"2064","GFP75","RBS0.125",4500,2915.5,16.4166666666667,0.0997000001370907,29242.728144344,-2.30558960063931,2,"2 GFP75 RBS0.125",-25146.5441024518,0.957542570119982,NA,NA
"2065","GFP75","RBS0.125",5400,3160.66666666667,18.5,0.121924998859564,25923.0403627658,-2.1043491867396,2,"2 GFP75 RBS0.125",-13278.7511263126,0.804961655598838,NA,NA
"2066","GFP75","RBS0.125",6300,3658.91666666667,20.4166666666667,0.146058339625597,25051.0629933618,-1.92374915061052,2,"2 GFP75 RBS0.125",-3487.90947761596,0.722400144516315,NA,NA
"2067","GFP75","RBS0.125",7200,4616,25.0833333333333,0.162225008631746,28454.3057752483,-1.81877096526642,2,"2 GFP75 RBS0.125",13612.971127546,0.419912741376399,NA,NA
"2068","GFP75","RBS0.125",8100,6038.66666666667,34.25,0.181016666814685,33359.7274379642,-1.7091661701065,2,"2 GFP75 RBS0.125",19621.6866508635,0.43841918063971,NA,NA
"2069","GFP75","RBS0.125",9000,7988.5,45.25,0.195074994117022,40950.9175492163,-1.63437120913683,2,"2 GFP75 RBS0.125",30364.7604450083,0.299179843878653,NA,NA
"2070","GFP75","RBS0.125",9900,10360.5833333333,57.1666666666667,0.202841666216652,51077.1949697326,-1.59532957365082,2,"2 GFP75 RBS0.125",40505.1096820652,0.156166541944047,NA,NA
"2071","GFP75","RBS0.125",10800,13141.4166666667,73.5,0.208474994326631,63035.9372792555,-1.56793617622275,2,"2 GFP75 RBS0.125",47834.9692380915,0.109573589712276,NA,NA
"2072","GFP75","RBS0.125",11700,15943,91.8333333333333,0.212808324024081,74917.1822724185,-1.54736340562517,2,"2 GFP75 RBS0.125",47524.9799726523,0.082291082390344,NA,NA
"2073","GFP75","RBS0.125",12600,18915,107.5,0.218849989896019,86429.0649909875,-1.51936876151375,2,"2 GFP75 RBS0.125",46047.5308742757,0.111978576445651,NA,NA
"2074","GFP75","RBS0.125",13500,22048.25,125.166666666667,0.225558336203297,97749.6570116912,-1.4891764563636,2,"2 GFP75 RBS0.125",45282.3680828148,0.120769220600618,NA,NA
"2075","GFP75","RBS0.125",14400,25102.5,142.916666666667,0.231133333096902,108606.14375113,-1.46476053542225,2,"2 GFP75 RBS0.125",43425.9469577569,0.0976636837654103,NA,NA
"2076","GFP75","RBS0.125",15300,27854.8333333333,159.666666666667,0.237383343900243,117341.144815278,-1.43807895975553,2,"2 GFP75 RBS0.125",34940.0042565892,0.106726302666858,NA,NA
"2077","GFP75","RBS0.125",16200,30830.25,176.25,0.244691656902432,125996.3269295,-1.40775640432346,2,"2 GFP75 RBS0.125",34620.7284568905,0.121290221728289,NA,NA
"2078","GFP75","RBS0.125",17100,33531.9166666667,193.666666666667,0.254133330658078,131946.158262026,-1.36989622583723,2,"2 GFP75 RBS0.125",23799.3253301043,0.151440713944926,NA,NA
"2079","GFP75","RBS0.125",18000,36035.8333333333,207.333333333333,0.262533325701952,137261.938982345,-1.33737724995351,2,"2 GFP75 RBS0.125",21263.1228812729,0.130075903534858,NA,NA
"2080","GFP75","RBS0.125",18900,38197.4166666667,222.916666666667,0.272416661803921,140216.888400755,-1.30042253989632,2,"2 GFP75 RBS0.125",11819.7976736423,0.147818840228762,NA,NA
"2081","GFP75","RBS0.125",19800,40202.4166666667,233.25,0.284275007123748,141420.862401618,-1.25781317441199,2,"2 GFP75 RBS0.125",4815.89600345201,0.170437461937317,NA,NA
"2082","GFP75","RBS0.125",20700,42111.6666666667,246.583333333333,0.301833336551984,139519.600941806,-1.19788027966311,2,"2 GFP75 RBS0.125",-7605.04583924858,0.23973157899554,NA,NA
"2083","GFP75","RBS0.125",21600,43664.0833333333,254.583333333333,0.324008332565427,134762.223513237,-1.12698604572598,2,"2 GFP75 RBS0.125",-19029.5097142755,0.283576935748529,NA,NA
"2084","GFP75","RBS0.125",22500,45007.5,263.5,0.353100001191099,127463.890818969,-1.04100397267453,2,"2 GFP75 RBS0.125",-29193.3307770741,0.34392829220578,NA,NA
"2085","GFP75","RBS0.125",23400,45799.75,268.833333333333,0.387508327762286,118190.363196776,-0.948017939420216,2,"2 GFP75 RBS0.125",-37094.1104887694,0.371944133017265,NA,NA
"2086","GFP75","RBS0.125",24300,46034,269.333333333333,0.428925013169646,107324.120968886,-0.846473169808804,2,"2 GFP75 RBS0.125",-43464.9689115625,0.406179078445648,NA,NA
"2087","GFP75","RBS0.125",25200,45922.5,268.5,0.475033321728309,96672.1657186503,-0.744370326400996,2,"2 GFP75 RBS0.125",-42607.8210009416,0.40841137363123,NA,NA
"2088","GFP75","RBS0.125",26100,46719.5833333333,274.333333333333,0.504716660206517,92565.9622850907,-0.683758076062818,2,"2 GFP75 RBS0.125",-16424.8137342385,0.242449001352715,NA,NA
"2089","GFP75","RBS0.125",27000,48208,282.666666666667,0.542349980523189,88887.2531229653,-0.611843765407797,2,"2 GFP75 RBS0.125",-14714.8366485014,0.287657242620084,NA,NA
"2090","GFP75","RBS0.125",27900,48598.6666666667,287.416666666667,0.571633337065578,85017.2016141379,-0.559257512259058,2,"2 GFP75 RBS0.125",-15480.2060353095,0.210345012594956,NA,NA
"2091","GFP75","RBS0.125",28800,49392.25,292.166666666667,0.602741661792,81945.9697760941,-0.506266595625832,2,"2 GFP75 RBS0.125",-12284.9273521752,0.211963666532901,NA,NA
"2092","GFP75","RBS0.125",29700,49859.5,295.416666666667,0.626974987486998,79523.9060490175,-0.466848631510172,2,"2 GFP75 RBS0.125",-9688.25490830635,0.157671856462641,NA,NA
"2093","GFP75","RBS0.125",30600,50017.4166666667,296.666666666667,0.658308361967405,75978.704747401,-0.418081822223183,2,"2 GFP75 RBS0.125",-14180.805206466,0.195067237147958,NA,NA
"2094","GFP75","RBS0.125",31500,49605.1666666667,295.083333333333,0.69759166551133,71109.1733447051,-0.360121353833551,2,"2 GFP75 RBS0.125",-19478.125610784,0.231841873558525,NA,NA
"2095","GFP75","RBS0.125",32400,49605.75,295.666666666667,0.717733345925808,69114.4563389531,-0.331657163418663,2,"2 GFP75 RBS0.125",-7978.86802300764,0.113856761659553,NA,NA
